2020-01-03 11:47:05.160000,FG16 BHZ GI 00,LP,47.5,3114
2020-01-03 12:27:40.160000,FG16 BHZ GI 00,LP,50.0,1899
2020-01-03 12:28:30.160000,FG16 BHZ GI 00,LP,187.5,2462
2020-01-03 12:52:50.160000,FG16 BHZ GI 00,LP,82.5,2791
2020-01-03 13:09:40.160000,FG16 BHZ GI 00,LP,102.5,2299
2020-01-03 13:12:47.660000,FG16 BHZ GI 00,LP,35.0,1632
2020-01-03 13:26:57.660000,FG16 BHZ GI 00,LP,45.0,2667
2020-01-03 13:39:25.160000,FG16 BHZ GI 00,LP,107.5,1694
2020-01-03 13:41:12.660000,FG16 BHZ GI 00,LP,137.5,2261
2020-01-03 14:14:12.660000,FG16 BHZ GI 00,LP,87.5,2108
2020-01-03 14:17:27.660000,FG16 BHZ GI 00,LP,50.0,1835
2020-01-03 14:39:15.160000,FG16 BHZ GI 00,LP,30.0,1956
2020-01-03 16:08:50.160000,FG16 BHZ GI 00,LP,130.0,1922
2020-01-03 16:14:05.160000,FG16 BHZ GI 00,LP,50.0,2219
2020-01-03 17:10:25.160000,FG16 BHZ GI 00,LP,47.5,2785
2020-01-03 18:03:20.160000,FG16 BHZ GI 00,LP,70.0,2064
2020-01-03 20:34:50.160000,FG16 BHZ GI 00,LP,47.5,2042
2020-01-03 20:35:52.660000,FG16 BHZ GI 00,LP,47.5,5111
2020-01-03 21:11:15.160000,FG16 BHZ GI 00,LP,57.5,1934
2020-01-03 21:13:55.160000,FG16 BHZ GI 00,LP,40.0,2918
2020-01-03 23:42:55.160000,FG16 BHZ GI 00,LP,32.5,1839
2020-01-04 00:20:35.700000,FG16 BHZ GI 00,LP,62.5,1772
2020-01-04 01:36:05.700000,FG16 BHZ GI 00,LP,52.5,4700
2020-01-04 04:47:25.700000,FG16 BHZ GI 00,LP,45.0,4508
2020-01-04 08:34:25.700000,FG16 BHZ GI 00,LP,30.0,3752
